name,ticker,change,change_percent,open,high,low,close,previous_close
Nasdaq US Large Cap Financials Index,I:NQUSL30,9.026,0.289,3130.98543379907,3156.35083955634,3121.86072311303,3124.28030102738,3124.28030102738
NASDAQ US 300 Index,I:NQUSL300,-5.96,-0.17,3459.42989954206,3502.50484260079,3459.42989954206,3502.06672453361,3502.06672453361
NASDAQ US 300 NTR Index,I:NQUSL300N,-6.35,-0.152,4135.3076989802,4186.79467657647,4135.3076989802,4185.50005314995,4185.50005314995
NASDAQ US 300 TR Index,I:NQUSL300T,-1.97,-0.0443,4396.14646467596,4450.8793829066,4396.14646467596,4444.72453173869,4444.72453173869
Nasdaq US Large Cap Banks Index,I:NQUSL3010,-7.74,-0.355,2159.0460213325,2181.40634653778,2159.0460213325,2180.15501021426,2180.15501021426
Nasdaq US Large Cap Banks NTR Index,I:NQUSL3010N,-9.05,-0.335,2674.94165330506,2702.64489106935,2674.94165330506,2700.56242790578,2700.56242790578
Nasdaq US Large Cap Banks TR Index,I:NQUSL3010T,-11.6,-0.397,2894.42271962476,2924.3990298344,2894.42271962476,2923.922502401,2923.922502401
Nasdaq US Large Cap Financial Services Index,I:NQUSL3020,12.835,0.231,5564.59413119237,5612.70945450897,5558.96699310222,5562.63136022318,5562.63136022318
Nasdaq US Large Cap Investment Banking and Brokerage Services Index,I:NQUSL302020,18.13,0.315,5752.53566755691,5799.12782491514,5747.26501580125,5751.6005568978,5751.6005568978
Nasdaq US Large Cap Diversified Financial Services Index,I:NQUSL30202000,23.421,0.376,6245.12947053996,6275.34409023368,6227.78735154416,6230.6479072548,6230.6479072548
Nasdaq US Large Cap Diversified Financial Services NTR Index,I:NQUSL30202000N,22.606,0.341,6635.84578832587,6667.95073631554,6617.41868800044,6622.73785098097,6622.73785098097
Nasdaq US Large Cap Diversified Financial Services TR Index,I:NQUSL30202000T,28.661,0.422,6810.47626504521,6843.42609438856,6791.56423281855,6791.56423281855,6791.56423281855
Nasdaq US Large Cap Asset Managers and Custodians Index,I:NQUSL30202010,-19.0,-0.762,2437.1045460226,2494.55097506481,2437.1045460226,2494.25974954321,2494.25974954321
Nasdaq US Large Cap Asset Managers and Custodians NTR Index,I:NQUSL30202010N,-19.4,-0.63,3013.64949411538,3084.60526019394,3013.64949411538,3080.10259453367,3080.10259453367
Nasdaq US Large Cap Asset Managers and Custodians TR Index,I:NQUSL30202010T,-22.8,-0.685,3255.89736296731,3332.5194804173,3255.89736296731,3329.48362980509,3329.48362980509
Nasdaq US Large Cap Investment Services Index,I:NQUSL30202015,8.726,0.269,3269.0223505484,3285.10578508162,3245.04628868952,3248.28518488665,3248.28518488665
Nasdaq US Large Cap Investment Services NTR Index,I:NQUSL30202015N,10.175,0.268,3821.80789281885,3840.58496895342,3793.81633802989,3797.60999085649,3797.60999085649
Nasdaq US Large Cap Investment Services TR Index,I:NQUSL30202015T,10.852,0.268,4073.77088861552,4093.77402329103,4043.95161131122,4047.97986017171,4047.97986017171
Nasdaq US Large Cap Investment Banking and Brokerage Services NTR Index,I:NQUSL302020N,18.594,0.282,6589.9851516648,6643.31348674647,6583.95248224442,6591.07188002158,6591.07188002158
Nasdaq US Large Cap Investment Banking and Brokerage Services TR Index,I:NQUSL302020T,21.831,0.315,6935.5965465504,6991.70065863512,6929.2498724828,6934.47052972257,6934.47052972257
Nasdaq US Large Cap Financial Services NTR Index,I:NQUSL3020N,17.173,0.27,6358.00971119374,6412.94865610756,6351.58454332107,6353.25074512581,6353.25074512581
Nasdaq US Large Cap Financial Services TR Index,I:NQUSL3020T,15.339,0.23,6681.61693689606,6739.3355833117,6674.86667998476,6679.3201735687,6679.3201735687
Nasdaq US Large Cap Insurance Index,I:NQUSL3030,7.571,0.234,3286.91937356113,3315.80375415036,3237.56531993736,3239.65463854806,3239.65463854806
Nasdaq US Large Cap Life Insurance Index,I:NQUSL303010,8.285,0.448,1865.45243063438,1871.60160295064,1848.84389937151,1851.01328180097,1851.01328180097
Nasdaq US Large Cap Life Insurance NTR Index,I:NQUSL303010N,8.247,0.337,2464.76249808412,2472.88720234914,2442.81817812574,2448.38371354258,2448.38371354258
Nasdaq US Large Cap Life Insurance TR Index,I:NQUSL303010T,4.063,0.15,2721.12181232062,2730.09156498904,2696.89506928079,2708.08110397773,2708.08110397773
Nasdaq US Large Cap Non-life Insurance Index,I:NQUSL303020,7.736,0.203,3872.61914000076,3912.56004101038,3808.10044743017,3810.14893289976,3810.14893289976
Nasdaq US Large Cap Property and Casualty Insurance Index,I:NQUSL30302025,2.181,0.0625,3513.5882636126,3546.44629602399,3486.67021561588,3490.07310029387,3490.07310029387
Nasdaq US Large Cap Property and Casualty Insurance NTR Index,I:NQUSL30302025N,4.04,0.0967,4207.40809247948,4246.75452157089,4175.17460224727,4177.8207700746,4177.8207700746
Nasdaq US Large Cap Property and Casualty Insurance TR Index,I:NQUSL30302025T,2.964,0.0663,4503.59390046564,4545.71017114019,4469.09129296722,4473.28486948883,4473.28486948883
Nasdaq US Large Cap Non-life Insurance NTR Index,I:NQUSL303020N,9.371,0.225,4240.15154804881,4283.88305562132,4169.50968415996,4170.85175357327,4170.85175357327
Nasdaq US Large Cap Non-life Insurance TR Index,I:NQUSL303020T,8.747,0.203,4388.53513897951,4433.79702537384,4315.42117160213,4317.76245046071,4317.76245046071
Nasdaq US Large Cap Insurance NTR Index,I:NQUSL3030N,9.718,0.265,3722.86839647471,3755.58375557733,3666.96844104782,3668.19174463098,3668.19174463098
Nasdaq US Large Cap Insurance TR Index,I:NQUSL3030T,10.171,0.265,3896.14888291344,3930.38697468764,3837.6470704138,3838.92731252322,3838.92731252322
Nasdaq US Large Cap Financials NTR Index,I:NQUSL30N,10.778,0.289,3739.80661177169,3770.09466164519,3728.91107574186,3731.80021921719,3731.80021921719
Nasdaq US Large Cap Financials TR Index,I:NQUSL30T,8.852,0.222,3991.43002974575,4023.75151433877,3979.80300518022,3985.53580833868,3985.53580833868
Nasdaq US Large Cap Real Estate Index,I:NQUSL35,0.0221,0.00135,1638.93049931761,1661.35264223902,1630.49488710471,1631.15279889527,1631.15279889527
Nasdaq US Large Cap Real Estate Investment Trusts Index,I:NQUSL351020,0.442,0.0268,1657.97802113355,1681.82075690311,1647.66677297294,1648.33900756175,1648.33900756175
Nasdaq Large Cap Office REITs Index,I:NQUSL35102030,-5.8,-0.418,1375.64309821124,1396.41990176133,1375.64309821124,1389.20269631761,1389.20269631761
Nasdaq Large Cap Office REITs NTR Index,I:NQUSL35102030N,-4.92,-0.284,1719.62313053384,1745.595180995,1719.62313053384,1734.24949579354,1734.24949579354
Nasdaq Large Cap Office REITs TR Index,I:NQUSL35102030T,-8.04,-0.417,1907.51831482814,1936.32820988516,1907.51831482814,1926.32056212851,1926.32056212851
Nasdaq US Large Cap Residential REITs Index,I:NQUSL35102040,4.325,0.46,946.90677447519,958.92078377506,939.67677207289,940.9681644842,940.9681644842
Nasdaq US Large Cap Residential REITs NTR Index,I:NQUSL35102040N,5.84,0.565,1041.51632564418,1054.73070657327,1033.56394243242,1033.90117836456,1033.90117836456
Nasdaq US Large Cap Residential REITs TR Index,I:NQUSL35102040T,6.156,0.572,1084.84461934662,1098.60873393221,1076.56140771964,1076.8398943222,1076.8398943222
Nasdaq US Large Cap Retail REITs Index,I:NQUSL35102045,4.571,0.518,887.38377081058,896.21238677332,882.28842596192,882.7482942988,882.7482942988
Nasdaq US Large Cap Retail REITs NTR Index,I:NQUSL35102045N,5.401,0.444,1221.30267153315,1233.45345974442,1214.28996915933,1215.81339613774,1215.81339613774
Nasdaq US Large Cap Retail REITs TR Index,I:NQUSL35102045T,6.071,0.436,1398.95516872411,1412.87342860222,1390.92238826662,1392.78274886385,1392.78274886385
Nasdaq Large Cap Other Specialty REITs Index,I:NQUSL35102070,-36.7,-1.59,2227.0372201616,2308.77429200083,2227.0372201616,2303.11162304714,2303.11162304714
Nasdaq Large Cap Other Specialty REITs NTR Index,I:NQUSL35102070N,-53.9,-1.75,2970.90220399589,3079.9407259734,2970.90220399589,3077.26382240939,3077.26382240939
Nasdaq Large Cap Other Specialty REITs TR Index,I:NQUSL35102070T,-36.4,-1.08,3279.83385109312,3400.21083118153,3279.83385109312,3374.16188051524,3374.16188051524
Nasdaq US Large Cap Real Estate Investment Trusts NTR Index,I:NQUSL351020N,0.775,0.0346,2253.73763941508,2286.14776207385,2239.72126055318,2240.46035375572,2240.46035375572
Nasdaq US Large Cap Real Estate Investment Trusts TR Index,I:NQUSL351020T,0.868,0.0346,2524.3030899203,2560.60410887718,2508.60401836387,2509.43184109811,2509.43184109811
Nasdaq US Large Cap Real Estate NTR Index,I:NQUSL35N,0.107,0.00487,2207.88753914873,2238.09356068399,2196.5234922305,2197.33258442044,2197.33258442044
Nasdaq US Large Cap Real Estate TR Index,I:NQUSL35T,0.223,0.0091,2463.77424915487,2497.48104658383,2451.0931475739,2451.8921350734,2451.8921350734
Nasdaq US Large Cap Consumer Discretionary Index,I:NQUSL40,-2.94,-0.261,1104.53117036776,1127.14006421904,1104.53117036776,1127.00446935245,1127.00446935245
Nasdaq US Large Cap Automobiles and Parts Index,I:NQUSL4010,-0.745,-0.0165,4371.24978083484,4517.74573789974,4371.24978083484,4508.45703622443,4508.45703622443
Nasdaq US Large Cap Automobiles Index,I:NQUSL40101020,0.291,0.0338,843.09489748226,862.83758236865,837.85570514951,860.49442049433,860.49442049433
Nasdaq US Large Cap Automobiles NTR Index,I:NQUSL40101020N,0.291,0.0337,845.34729466971,865.14272375849,840.0941054048,862.79330193498,862.79330193498
Nasdaq US Large Cap Automobiles TR Index,I:NQUSL40101020T,-0.894,-0.103,847.60060684025,867.44880155752,842.33341495729,866.27875094837,866.27875094837
Nasdaq US Large Cap Automobiles and Parts NTR Index,I:NQUSL4010N,1.072,0.02,5186.29614712627,5360.10717504473,5186.29614712627,5347.13092669389,5347.13092669389
Nasdaq US Large Cap Automobiles and Parts TR Index,I:NQUSL4010T,4.195,0.0732,5561.74986722296,5748.14367004948,5561.74986722296,5731.18284210812,5731.18284210812
Nasdaq US Large Cap Consumer Products and Services Index,I:NQUSL4020,-4.92,-0.233,2076.47112195816,2115.80761023321,2076.47112195816,2114.84677493129,2114.84677493129
Nasdaq US Large Cap Household Goods and Home Construction Index,I:NQUSL402020,-4.08,-0.144,2794.83007989262,2832.47266465639,2794.83007989262,2826.04449674531,2826.04449674531
Nasdaq US Large Cap Household Goods and Home Construction NTR Index,I:NQUSL402020N,-12.3,-0.372,3259.54096142632,3303.44257384069,3259.54096142632,3303.44257384069,3303.44257384069
Nasdaq US Large Cap Household Goods and Home Construction TR Index,I:NQUSL402020T,-13.1,-0.372,3478.88825662744,3525.74418072312,3478.88825662744,3525.74418072312,3525.74418072312
Nasdaq US Large Cap Leisure Goods Index,I:NQUSL402030,-8.9,-0.593,1479.45127596031,1501.2856075611,1479.45127596031,1500.94798903567,1500.94798903567
Nasdaq US Large Cap Leisure Goods NTR Index,I:NQUSL402030N,-9.18,-0.598,1512.42082186877,1534.74173116887,1512.42082186877,1534.47455220584,1534.47455220584
Nasdaq US Large Cap Leisure Goods TR Index,I:NQUSL402030T,-8.73,-0.563,1527.98446308707,1550.53506680752,1527.98446308707,1549.72071587952,1549.72071587952
Nasdaq US Large Cap Personal Goods Index,I:NQUSL402040,-3.01,-0.149,1979.85383780009,2014.83306853325,1979.85383780009,2014.83306853325,2014.83306853325
Nasdaq US Large Cap Personal Goods NTR Index,I:NQUSL402040N,-3.14,-0.133,2327.2442553705,2368.36103491594,2327.2442553705,2367.95525204602,2367.95525204602
Nasdaq US Large Cap Personal Goods TR Index,I:NQUSL402040T,-1.33,-0.0533,2454.97606115167,2498.3495528953,2454.97606115167,2495.94329339921,2495.94329339921
Nasdaq US Large Cap Consumer Products and Services NTR Index,I:NQUSL4020N,-7.37,-0.277,2611.99426309807,2661.47565516671,2611.99426309807,2661.45061562326,2661.45061562326
Nasdaq US Large Cap Consumer Products and Services TR Index,I:NQUSL4020T,-7.35,-0.256,2817.76600646813,2871.14552054042,2817.76600646813,2870.52093510073,2870.52093510073
Nasdaq US Large Cap Media Index,I:NQUSL4030,-4.2,-0.181,2278.93456671461,2323.76896201672,2274.76414873217,2321.62639067134,2321.62639067134
Nasdaq Large Cap Radio and TV Broadcasters Index,I:NQUSL40301035,8.285,0.884,941.63446626324,952.59026099203,936.89647140984,936.89647140984,936.89647140984
Nasdaq Large Cap Radio and TV Broadcasters NTR Index,I:NQUSL40301035N,2.663,0.274,971.50945060595,982.81283689782,966.62113465968,972.50606946894,972.50606946894
Nasdaq Large Cap Radio and TV Broadcasters TR Index,I:NQUSL40301035T,8.679,0.884,986.48836918293,997.9660332472,981.52468424617,981.52468424617,981.52468424617
Nasdaq US Large Cap Media NTR Index,I:NQUSL4030N,-6.19,-0.241,2514.71698265616,2564.19002015362,2510.11508619174,2563.37568695133,2563.37568695133
Nasdaq US Large Cap Media TR Index,I:NQUSL4030T,-5.49,-0.207,2597.8236756987,2648.93170455683,2593.06969516298,2647.1916346875,2647.1916346875
Nasdaq US Large Cap Retail Index,I:NQUSL4040,-19.6,-0.381,5034.33556927819,5140.35934399629,5034.33556927819,5138.30372130465,5138.30372130465
Nasdaq US Large Cap Retailers Index,I:NQUSL404010,-24.5,-0.387,6204.01342479973,6335.29014337514,6204.01342479973,6333.09708454435,6333.09708454435
Nasdaq US Large Cap Diversified Retailers Index,I:NQUSL40401010,-33.4,-0.472,6888.35131428056,7077.94460974829,6888.35131428056,7073.35182941719,7073.35182941719
Nasdaq US Large Cap Diversified Retailers NTR Index,I:NQUSL40401010N,-41.2,-0.537,7464.62916352727,7670.0837894584,7464.62916352727,7670.0837894584,7670.0837894584
Nasdaq US Large Cap Diversified Retailers TR Index,I:NQUSL40401010T,-40.2,-0.507,7718.53632609734,7930.97943062053,7718.53632609734,7928.60989410161,7928.60989410161
Nasdaq US Large Cap Apparel Retailers Index,I:NQUSL40401020,-22.4,-0.609,3637.74212803865,3677.14685744041,3637.74212803865,3675.18966208219,3675.18966208219
Nasdaq US Large Cap Apparel Retailers NTR Index,I:NQUSL40401020N,-25.8,-0.614,4159.42704925293,4204.48277106425,4159.42704925293,4202.43210360424,4202.43210360424
Nasdaq US Large Cap Apparel Retailers TR Index,I:NQUSL40401020T,-26.7,-0.602,4392.05631693165,4439.63192416121,4392.05631693165,4436.89152303172,4436.89152303172
Nasdaq US Large Cap Specialty Retailers Index,I:NQUSL40401030,-28.2,-0.48,5814.28833747365,5875.80201585455,5814.28833747365,5872.72334460672,5872.72334460672
Nasdaq US Large Cap Specialty Retailers NTR Index,I:NQUSL40401030N,-32.5,-0.53,6069.63189578979,6133.84704348409,6069.63189578979,6133.65833810252,6133.65833810252
Nasdaq US Large Cap Specialty Retailers TR Index,I:NQUSL40401030T,-26.4,-0.425,6155.68961629949,6220.81523259017,6155.68961629949,6214.03429504504,6214.03429504504
Nasdaq US Large Cap Retailers NTR Index,I:NQUSL404010N,-29.0,-0.416,6821.63628023615,6965.9818779753,6821.63628023615,6965.7002220015,6965.7002220015
Nasdaq US Large Cap Retailers TR Index,I:NQUSL404010T,-30.4,-0.421,7073.51456484553,7223.18989874413,7073.51456484553,7223.18989874413,7223.18989874413
Nasdaq US Large Cap Retail NTR Index,I:NQUSL4040N,-21.6,-0.379,5585.58711815483,5703.22032359657,5585.58711815483,5700.80040508771,5700.80040508771
Nasdaq US Large Cap Retail TR Index,I:NQUSL4040T,-17.3,-0.292,5804.70259311659,5926.95039951906,5804.70259311659,5919.32675823314,5919.32675823314
Nasdaq US Large Cap Travel and Leisure Index,I:NQUSL4050,-12.1,-0.44,2717.16286060524,2747.89034797908,2717.16286060524,2747.84488126904,2747.84488126904
Nasdaq US Large Cap Airlines Index,I:NQUSL40501010,-0.878,-0.118,740.49701961833,747.941725129,738.27157401479,746.83970786512,746.83970786512
Nasdaq US Large Cap Airlines NTR Index,I:NQUSL40501010N,1.079,0.138,775.74262306349,783.54167589933,773.41125242426,780.38876206201,780.38876206201
Nasdaq US Large Cap Airlines TR Index,I:NQUSL40501010T,1.245,0.156,791.22249345954,799.17717565429,788.84460054054,795.81696080746,795.81696080746
Nasdaq US Large Cap Travel and Tourism Index,I:NQUSL40501015,0.0,0.0,1051.96717447195,1078.02558061817,1051.96717447195,1077.1105932309,1077.1105932309
Nasdaq US Large Cap Travel and Tourism NTR Index,I:NQUSL40501015N,0.171,0.0159,1051.96717447195,1078.02558061817,1051.96717447195,1076.93959294093,1076.93959294093
Nasdaq US Large Cap Travel and Tourism TR Index,I:NQUSL40501015T,0.0,0.0,1051.96717447195,1078.02558061817,1051.96717447195,1077.1105932309,1077.1105932309
Nasdaq US Large Cap Restaurants and Bars Index,I:NQUSL40501040,16.349,0.404,4055.1712826129,4088.19394089367,4040.83207771799,4042.70855148925,4042.70855148925
Nasdaq US Large Cap Restaurants and Bars NTR Index,I:NQUSL40501040N,20.53,0.42,4907.1106208985,4947.07091502335,4889.75893345271,4891.28286143936,4891.28286143936
Nasdaq US Large Cap Restaurants and Bars TR Index,I:NQUSL40501040T,23.523,0.451,5233.93793289264,5276.55969453357,5215.4305744615,5215.4305744615,5215.4305744615
Nasdaq US Large Cap Travel and Leisure NTR Index,I:NQUSL4050N,-11.5,-0.362,3146.96322934833,3182.55118555725,3146.96322934833,3179.9882018349,3179.9882018349
Nasdaq US Large Cap Travel and Leisure TR Index,I:NQUSL4050T,-14.6,-0.437,3301.00885088372,3338.33885758191,3301.00885088372,3338.19955040823,3338.19955040823
Nasdaq US Large Cap Consumer Discretionary NTR Index,I:NQUSL40N,-2.97,-0.26,1118.85831556158,1141.76047493,1118.85831556158,1141.60964085559,1141.60964085559
Nasdaq US Large Cap Consumer Discretionary TR Index,I:NQUSL40T,-3.01,-0.262,1125.33240728603,1148.36708627591,1125.33240728603,1148.23597305583,1148.23597305583
Nasdaq US Large Cap Consumer Staples Index,I:NQUSL45,-3.61,-0.289,1233.40347732735,1249.1931679388,1233.40347732735,1248.57945707181,1248.57945707181
"Nasdaq US Large Cap Food, Beverage and Tobacco Index",I:NQUSL4510,-6.84,-0.296,2284.94055359172,2312.91141896459,2284.94055359172,2312.09315291625,2312.09315291625
Nasdaq US Large Cap Beverages Index,I:NQUSL451010,-7.72,-0.302,2531.73721415148,2554.9739705234,2531.73721415148,2554.53443475211,2554.53443475211
Nasdaq US Large Cap Soft Drinks Index,I:NQUSL45101020,-8.06,-0.319,2503.00497252704,2526.34982467789,2503.00497252704,2524.87267785375,2524.87267785375
Nasdaq US Large Cap Soft Drinks NTR Index,I:NQUSL45101020N,-11.1,-0.345,3191.04619415948,3220.80822117374,3191.04619415948,3219.74662482329,3219.74662482329
Nasdaq US Large Cap Soft Drinks TR Index,I:NQUSL45101020T,-8.75,-0.249,3483.13688966811,3515.62316780298,3483.13688966811,3511.10491307958,3511.10491307958
Nasdaq US Large Cap Beverages NTR Index,I:NQUSL451010N,-6.67,-0.205,3226.13879884152,3255.74890247772,3226.13879884152,3252.01363652847,3252.01363652847
Nasdaq US Large Cap Beverages TR Index,I:NQUSL451010T,-9.48,-0.268,3506.38150612066,3538.56372959524,3506.38150612066,3536.73537291465,3536.73537291465
Nasdaq US Large Cap Food Producers Index,I:NQUSL451020,-5.96,-0.289,2024.95386126501,2070.20825257333,2024.95386126501,2062.86728872121,2062.86728872121
Nasdaq US Large Cap Food Products Index,I:NQUSL45102020,-10.5,-0.527,1945.96272156887,1997.80139687431,1945.96272156887,1991.41653613861,1991.41653613861
